iter	Passed	Remaining
144	7505	147783
145	7547	147547
146	7586	147231
147	7641	147255
148	7687	147094
149	7736	146986
150	7777	146744
151	7817	146481
152	7860	146261
153	7913	146248
154	7960	146117
155	8003	145911
156	8042	145639
157	8080	145349
158	8125	145178
159	8170	145025
160	8204	144673
161	8248	144495
162	8290	144293
163	8328	144027
164	8366	143760
165	8411	143597
166	8460	143516
167	8501	143309
168	8543	143108
169	8593	143060
170	8643	142993
171	8692	142919
172	8739	142819
173	8796	142864
174	8841	142726
175	8886	142592
176	8929	142421
177	8967	142166
178	9116	143670
179	9710	152136
180	9827	153056
181	9891	153160
182	9950	153172
183	10008	153175
184	10066	153175
185	10133	153302
186	10202	153467
187	10263	153513
188	10326	153590
189	10377	153470
190	10416	153192
191	10453	152881
192	10498	152694
193	10537	152407
194	10579	152183
195	10638	152194
196	10695	152181
197	10753	152180
198	10799	152006
199	10847	151862
200	10889	151646
201	10942	151573
202	10985	151367
203	11026	151133
204	11077	151027
205	11134	151019
206	11189	150973
207	11207	150439
208	11250	150240
209	11293	150041
210	11335	149837
211	11378	149644
212	11420	149428
213	11458	149168
214	11497	148928
215	11535	148677
216	11577	148478
217	11630	148423
218	11660	148073
219	11722	148131
220	11760	147887
221	11797	147627
222	11843	147480
223	11887	147313
224	11934	147194
225	11974	146977
226	12013	146751
227	12054	146555
228	12114	146592
229	12179	146689
230	12228	146588
231	12280	146513
232	12331	146439
233	12379	146327
234	12423	146169
235	12461	145945
236	12502	145753
237	12541	145545
238	12587	145412
239	12631	145264
240	12679	145161
241	12740	145194
242	12792	145136
243	12829	144905
244	12865	144676
245	12909	144526
246	12954	144382
247	12994	144193
248	13047	144156
249	13100	144108
250	13152	144049
251	13193	143866
252	13250	143864
253	13303	143823
254	13585	146245
255	13691	146751
256	13822	147526
257	13890	147630
258	13959	147733
259	14018	147737
260	14101	147988
261	14181	148200
262	14241	148210
263	14299	148193
264	14354	148144
265	14412	148133
266	14460	148020
267	14527	148098
268	14573	147955
269	14625	147878
270	14672	147752
271	14718	147615
272	14763	147473
273	14806	147308
274	14861	147262
275	14916	147223
276	14974	147200
277	15031	147175
278	15076	147033
279	15120	146886
280	15160	146698
281	15200	146504
282	15238	146299
283	15276	146092
284	15315	145900
285	15355	145712
286	15393	145517
287	15441	145405
288	15488	145292
289	15529	145123
290	15573	144975
291	15614	144809
292	15656	144652
293	15700	144507
294	15743	144362
295	15792	144267
296	15830	144069
297	15868	143879
298	15907	143697
299	15945	143511
300	15984	143326
301	16022	143142
302	16065	142995
303	16110	142870
304	16161	142802
305	16209	142705
306	16250	142551
307	16289	142370
308	16330	142216
309	16384	142174
310	16431	142072
311	16478	141972
312	16515	141780
313	16556	141629
314	16593	141442
315	16635	141294
316	16677	141150
317	16715	140977
318	16752	140794
319	16790	140621
320	16829	140457
321	16869	140302
322	16912	140169
323	16957	140056
324	17001	139936
325	17048	139841
326	17096	139754
327	17169	139868
328	17226	139852
329	17269	139727
330	17314	139614
331	17359	139506
332	17411	139450
333	17462	139387
334	17503	139247
335	17542	139089
336	17585	138962
337	17630	138855
338	17696	138908
339	17844	139609
340	17943	139913
341	18084	140548
342	18171	140762
343	18344	141633
344	18439	141907
345	18498	141890
346	18552	141840
347	18601	141756
348	18652	141684
349	18706	141633
350	18761	141593
351	18813	141525
352	18872	141513
353	18918	141410
354	18967	141320
355	19032	141357
356	19082	141274
357	19132	141192
358	19177	141077
359	19230	141023
360	19270	140875
361	19315	140760
362	19364	140674
363	19404	140525
364	19446	140389
365	19490	140269
366	19534	140151
367	19585	140075
368	19627	139947
369	19673	139844
370	19722	139756
371	19762	139613
372	19798	139440
373	19836	139283
374	19881	139170
375	19927	139069
376	19967	138926
377	20007	138779
378	20045	138624
379	20084	138477
380	20134	138401
381	20177	138285
382	20218	138148
383	20259	138014
384	20300	137884
385	20345	137778
386	20382	137621
387	20420	137467
388	20465	137364
389	20522	137342
390	20563	137213
391	20603	137076
392	20641	136929
393	20682	136800
394	20719	136646
395	20758	136504
396	20794	136344
397	20833	136202
398	20873	136071
399	20917	135962
