iter	MAE
0	0.06046517835
1	0.05991055997
2	0.05933615137
3	0.05878468163
4	0.05831232958
5	0.05787810294
6	0.05741290529
7	0.05681584614
8	0.05668253092
9	0.05629799871
10	0.05584579252
11	0.05560140505
12	0.05524441349
13	0.05491299369
14	0.05452626368
15	0.05403230116
16	0.05357940433
17	0.05317125628
18	0.05308561503
19	0.05271715245
20	0.05237439693
21	0.05213796213
22	0.05181724492
23	0.0514682005
24	0.05100346983
25	0.05095650585
26	0.05086518341
27	0.05057849378
28	0.05039766905
29	0.05010799464
30	0.049792706
31	0.04931332012
32	0.04904043785
33	0.04889652976
34	0.04855066738
35	0.04833658114
36	0.04826095753
37	0.04785455665
38	0.04747551592
39	0.04710872761
40	0.04700535696
41	0.04671613443
42	0.04645140713
43	0.04626133163
44	0.04604956082
45	0.045874299
46	0.04570671091
47	0.04545949037
48	0.0453281694
49	0.04524452925
50	0.04498949747
51	0.04479811642
52	0.04466662392
53	0.04441644734
54	0.04414918589
55	0.04390882273
56	0.04386463822
57	0.04378034544
58	0.04354693894
59	0.04329463467
60	0.04321936919
61	0.04310845971
62	0.04296230993
63	0.0428187178
64	0.04274366782
65	0.04257829911
66	0.04255837877
67	0.04244596987
68	0.04223710358
69	0.0419903927
70	0.04176921413
71	0.04160814978
72	0.04145921473
73	0.04142930179
74	0.04135261463
75	0.04130414324
76	0.04111217943
77	0.04098709166
78	0.04086683513
79	0.04081327937
80	0.04067796348
81	0.04060072495
82	0.04052911229
83	0.0403313315
84	0.04033061372
85	0.04021407309
86	0.04008310134
87	0.0399821972
88	0.03977506746
89	0.03963385267
90	0.03960611582
91	0.03953329748
92	0.03938850015
93	0.03927700799
94	0.03909020879
95	0.03906410879
96	0.03894176477
97	0.03880766639
98	0.03868235829
99	0.03856306282
100	0.03842319417
101	0.03829326716
102	0.03820324617
103	0.03815221047
104	0.03798150955
105	0.03786087106
106	0.03767389005
107	0.03758204756
108	0.03751597381
109	0.03741382451
110	0.03735811429
111	0.03718430718
112	0.03700575324
113	0.03698287715
114	0.03686367183
115	0.03681024046
116	0.03667971001
117	0.03655093477
118	0.03645282939
119	0.03638396057
120	0.0362531233
121	0.03605712225
122	0.03603562443
123	0.03602222678
124	0.03596296402
125	0.03590961579
126	0.03586916134
127	0.03585226731
128	0.03573158701
129	0.035582891
130	0.03557215444
131	0.03551399284
132	0.03538383274
133	0.03529371462
134	0.0352714844
135	0.035265909
136	0.03521917745
137	0.03517881027
138	0.0350850967
139	0.03501302926
140	0.03498107154
141	0.03493810336
142	0.03485503278
143	0.03477675789
144	0.0347665317
145	0.03467543528
146	0.03463980278
147	0.03453524173
148	0.03444493672
149	0.03428910909
150	0.03420254738
151	0.03408744073
152	0.03406259863
153	0.03388075044
154	0.03382720491
155	0.03373990883
156	0.03365588974
157	0.03361267442
158	0.03353729816
159	0.03344904119
160	0.03342534445
161	0.03337851347
162	0.03334010666
163	0.03315548421
164	0.03304002382
165	0.03290204515
166	0.03284170266
167	0.03279916329
168	0.03266294449
169	0.03260951366
170	0.03255069454
171	0.03243834084
172	0.03236961774
173	0.03234360677
174	0.03219472074
175	0.032055814
176	0.03196463042
177	0.03186851559
178	0.03175721341
179	0.03171821263
180	0.03162929736
181	0.03159801799
182	0.03145789151
183	0.03141995561
184	0.03134960451
185	0.03130644973
186	0.03123428594
187	0.03120278306
188	0.03112532391
189	0.03107340797
190	0.03098882594
191	0.03087936866
192	0.03074434593
193	0.03066332125
194	0.03062402308
195	0.0305724019
196	0.03038019474
197	0.03025167156
198	0.03013307254
199	0.03008876177
200	0.0299877496
201	0.02992173876
202	0.02977969565
203	0.02968562283
204	0.02964771675
205	0.0295793258
206	0.02951344141
207	0.02951116888
208	0.02945676322
209	0.02937293084
210	0.02929475877
211	0.02917250809
212	0.0290958329
213	0.0289699867
214	0.02891362627
215	0.02882790096
216	0.02876140171
217	0.0287127188
218	0.02870848964
219	0.02865184424
220	0.0286173284
221	0.02855276436
222	0.02851205756
223	0.0284077338
224	0.02835917021
225	0.02830512536
226	0.02828753736
227	0.02818394662
228	0.02813125609
229	0.02808400396
230	0.0280331738
231	0.02795569806
232	0.02782944504
233	0.02777599204
234	0.02772377776
235	0.02765184964
236	0.02755239731
237	0.02752090675
238	0.02744327609
239	0.02737157963
240	0.02734738804
241	0.02728703263
242	0.02721794939
243	0.02719999294
244	0.02713542594
245	0.02709390266
246	0.02700690818
247	0.0269872843
248	0.02692102216
249	0.02688825965
250	0.02681260914
251	0.02676943254
252	0.02676321826
253	0.02666722496
254	0.02662910297
255	0.02655009152
256	0.02650253907
257	0.02638697955
258	0.0263237362
259	0.02631581951
260	0.02619763606
261	0.02615105362
262	0.02609084902
263	0.02596875739
264	0.02592618042
265	0.02591106297
266	0.02584020413
267	0.02575446401
268	0.02563091504
269	0.0255384257
270	0.02546280865
271	0.02544650557
272	0.02541669327
273	0.02538198112
274	0.02534129238
275	0.02533280601
276	0.02529056793
277	0.02520806545
278	0.02517090626
279	0.02507811083
280	0.02504585073
281	0.02494012762
282	0.02484705803
283	0.02482548133
284	0.0247973387
285	0.02475861442
286	0.0247288108
287	0.02470692194
288	0.02464418421
289	0.02461555257
290	0.02456399372
291	0.02450831609
292	0.02448838599
293	0.02444339779
294	0.02439626442
295	0.02434160468
296	0.02430622785
297	0.02424721308
298	0.02421595131
299	0.02418190361
300	0.02415530796
301	0.02412102967
302	0.02409950339
303	0.02400711036
304	0.02384614647
305	0.02381690276
306	0.02376124445
307	0.023757004
308	0.02374041532
309	0.02370252812
310	0.02367693617
311	0.02363117458
312	0.02360423575
313	0.02358508213
314	0.02350574103
315	0.02348652457
316	0.02345403437
317	0.02343346631
318	0.02333949107
319	0.0233101468
320	0.02326837522
321	0.02320333414
322	0.02318843177
323	0.0231370654
324	0.02308151996
325	0.02307463544
326	0.02301374233
327	0.0230012464
328	0.02295425844
329	0.02294368142
330	0.02292423782
331	0.0228751829
332	0.0228567147
333	0.02283051791
334	0.02279454144
335	0.02276361677
336	0.02269534549
337	0.02256518449
338	0.02249867393
339	0.02245791169
340	0.02241733364
341	0.02230489
342	0.02225866471
343	0.02223305536
344	0.02218652049
345	0.0221403354
346	0.02203937021
347	0.02199241187
348	0.02195201596
349	0.02187717487
350	0.02183830577
351	0.02181596789
352	0.02179700323
353	0.02174664252
354	0.02169694441
355	0.0215487952
356	0.02151398644
357	0.02145529209
358	0.02140919701
359	0.02138805895
360	0.02135566281
361	0.02130413861
362	0.02128601219
363	0.02124748647
364	0.02117863098
365	0.02115504259
366	0.02105259943
367	0.0210366903
368	0.02102681515
369	0.02095123208
370	0.0209363166
371	0.02090837118
372	0.02080568094
373	0.02076219143
374	0.02072988525
375	0.02064356422
376	0.02061370518
377	0.02057041828
378	0.02050085454
379	0.02048229608
380	0.02045226532
381	0.02042582242
382	0.02039906676
383	0.0203624626
384	0.02034772967
385	0.02032463514
386	0.02028144979
387	0.02026204438
388	0.02022908473
389	0.02019354647
390	0.02018289918
391	0.02016474936
392	0.02009781901
393	0.02008959304
394	0.02007935146
395	0.0200695912
396	0.02004855644
397	0.02001217606
398	0.01998689978
399	0.01994027255
400	0.01993633526
401	0.01989976121
402	0.01988085847
403	0.01986688217
404	0.01982811003
405	0.01979243534
406	0.01975530269
407	0.01971608732
408	0.01969443821
409	0.01968988709
410	0.01965158113
411	0.01962441595
412	0.01961093413
413	0.01954956065
414	0.01951926979
415	0.01946076383
416	0.01942598153
417	0.01941484511
418	0.01939633205
419	0.01937131898
420	0.01936639402
421	0.01936162464
422	0.0193110135
423	0.01928615425
424	0.01925210888
425	0.01923721725
426	0.01920017087
427	0.01918645177
428	0.01911535386
429	0.01906954332
430	0.01905588328
431	0.01904664253
432	0.0190320348
433	0.01900015863
434	0.01898751454
435	0.01897015938
436	0.01893857349
437	0.0189275567
438	0.01889421788
439	0.01889044843
440	0.0188765023
441	0.01881180613
442	0.0187903685
443	0.01878060419
444	0.01877200269
445	0.01875146722
446	0.01870472047
447	0.01867236518
448	0.0186346195
449	0.01860352578
450	0.01855672748
451	0.01852710127
452	0.01849293158
453	0.01847472866
454	0.01840114166
455	0.01838069892
456	0.01834085464
457	0.01830635546
458	0.01824972316
459	0.0182360495
460	0.01821987113
461	0.01821541281
462	0.01821054461
463	0.01819579463
464	0.01813799886
465	0.01813042372
466	0.01812268397
467	0.01811716647
468	0.01811258996
469	0.01810404132
470	0.01804157732
471	0.01798746399
472	0.01797742753
473	0.01795153865
474	0.01791836275
475	0.0178732062
476	0.01785758681
477	0.01780980984
478	0.01777011049
479	0.01773713809
480	0.0177316571
481	0.01768631904
482	0.01764217328
483	0.01761444625
484	0.01758828071
485	0.01758159221
486	0.01755550123
487	0.0175442915
488	0.0175273611
489	0.01747867378
490	0.01746475442
491	0.01740943175
492	0.01738953046
493	0.01730687611
494	0.01724547366
495	0.01722595951
496	0.01720026618
497	0.01719552839
498	0.01719233482
499	0.01714391841
500	0.01713472782
501	0.01710843295
502	0.0170939265
503	0.01706217577
504	0.01705260194
505	0.0170242273
506	0.01700618964
507	0.01699118302
508	0.01698146608
509	0.01695838574
510	0.01695084113
511	0.01694948981
512	0.01694540208
513	0.01692939644
514	0.01691794687
515	0.01687292257
516	0.01683190773
517	0.01681732765
518	0.01680191165
