iter	MAE
0	0.08895891008
1	0.08831237112
2	0.08757012589
3	0.08691455245
4	0.08636118222
5	0.08563209909
6	0.08511395813
7	0.08470236956
8	0.08413025498
9	0.08358219051
10	0.08293074126
11	0.08223789385
12	0.08178768004
13	0.08149618152
14	0.08112579012
15	0.08097234604
16	0.08052154602
17	0.0802078458
18	0.07990660228
19	0.07945556278
20	0.07914453896
21	0.07878809515
22	0.07809007085
23	0.07793713532
24	0.07768272283
25	0.07753310342
26	0.07714602846
27	0.07704023787
28	0.07661141601
29	0.07615982027
30	0.07585432943
31	0.07560502949
32	0.07527688071
33	0.07513903696
34	0.0748911031
35	0.07459542503
36	0.07439304492
37	0.07417783265
38	0.07369466315
39	0.07329096894
40	0.07304561509
41	0.07283873049
42	0.07246136649
43	0.07217034351
44	0.07198431107
45	0.07181336691
46	0.07146269457
47	0.07127903646
48	0.07124893754
49	0.07106451115
50	0.07103701256
51	0.07074841382
52	0.0704866653
53	0.07036119996
54	0.07014138703
55	0.07006448237
56	0.06996082499
57	0.06979088377
58	0.06972246754
59	0.06954872558
60	0.0694411497
61	0.06927838685
62	0.06918112919
63	0.06903576646
64	0.06886839286
65	0.06870460851
66	0.06846397632
67	0.06835013199
68	0.06795890527
69	0.06758642752
70	0.06739508736
71	0.06711497405
72	0.06702940946
73	0.06685078656
74	0.06657925988
75	0.06644881441
76	0.06634205451
77	0.06610666517
78	0.06573623554
79	0.0656120657
80	0.06552092612
81	0.06539660953
82	0.06518708716
83	0.0650542876
84	0.06479665366
85	0.06465271281
86	0.06453192955
87	0.06434980391
88	0.06421692369
89	0.06410097536
90	0.06391192071
91	0.06380451328
92	0.0636309616
93	0.06346092847
94	0.06344733954
95	0.0632536748
96	0.06308886903
97	0.06292273208
98	0.06278356162
99	0.0626088996
100	0.06255373155
101	0.06239832287
102	0.06227664504
103	0.06215877932
104	0.06194113397
105	0.06168306945
106	0.06167485084
107	0.06160074353
108	0.06146695309
109	0.0613952182
110	0.06135103499
111	0.06128383905
112	0.06111945082
113	0.06089350673
114	0.06079343429
115	0.06065204022
116	0.06059921062
117	0.06054250183
118	0.06044210998
119	0.06044133338
120	0.06039176023
121	0.06028134278
122	0.06015059747
123	0.06014195943
124	0.06009204634
125	0.05991165022
126	0.05985598629
127	0.05981557208
128	0.05971112814
129	0.05968390344
130	0.05960563655
131	0.05949583175
132	0.05926835212
