iter	Passed	Remaining
429	17049	101898
430	17092	101879
431	17133	101849
432	17172	101804
433	17214	101778
434	17254	101741
435	17293	101699
436	17335	101675
437	17381	101670
438	17434	101708
439	17474	101671
440	17524	101690
441	17575	101717
442	17619	101697
443	17664	101692
444	17704	101653
445	17741	101594
446	17774	101517
447	17813	101475
448	17846	101395
449	17882	101334
450	17922	101297
451	17959	101240
452	17998	101196
453	18044	101191
454	18081	101139
455	18122	101105
456	18166	101087
457	18211	101077
458	18253	101051
459	18297	101036
460	18334	100981
461	18378	100964
462	18417	100920
463	18460	100896
464	18503	100871
465	18551	100878
466	18619	100993
467	18673	101030
468	18717	101012
469	18755	100962
470	18802	100959
471	18859	101012
472	18901	100981
473	18942	100947
474	18984	100916
475	19023	100873
476	19066	100850
477	19108	100817
478	19150	100791
479	19187	100736
480	19228	100698
481	19267	100653
482	19306	100610
483	19345	100564
484	19382	100511
485	19418	100449
486	19454	100390
487	19498	100370
488	19533	100303
489	19573	100264
490	19612	100217
491	19668	100263
492	19710	100229
493	19752	100200
494	19791	100157
495	19829	100108
496	19873	100089
497	19909	100026
498	19953	100006
499	20006	100032
500	20046	99994
501	20082	99931
502	20120	99881
503	20159	99837
504	20199	99796
505	20236	99741
506	20277	99706
507	20319	99676
508	20359	99636
509	20399	99595
510	20441	99566
511	20482	99532
512	20532	99543
513	20575	99515
514	20622	99509
515	20673	99522
516	20717	99497
517	20756	99455
518	20792	99393
519	20828	99335
520	20867	99291
521	20906	99246
522	20947	99208
523	20983	99151
524	21028	99136
525	21074	99123
526	21112	99071
527	21155	99046
528	21196	99012
529	21241	98991
530	21285	98971
531	21333	98970
532	21375	98935
533	21416	98899
534	21460	98879
535	21503	98851
536	21545	98818
537	21586	98782
538	21621	98721
539	21657	98663
540	21701	98637
541	21743	98606
542	21785	98574
543	21823	98526
544	21862	98480
545	21902	98442
546	21942	98402
547	21979	98346
548	22022	98319
549	22065	98292
550	22115	98295
551	22152	98243
552	22195	98212
553	22246	98219
554	22298	98235
555	22338	98194
556	22373	98130
557	22415	98097
558	22454	98051
559	22496	98019
560	22538	97987
561	22578	97947
562	22616	97899
563	22661	97877
564	22698	97825
565	22741	97794
566	22778	97743
567	22820	97708
568	22865	97690
569	22940	97800
570	22991	97805
571	23034	97777
572	23080	97759
573	23127	97746
574	23164	97691
575	23201	97639
576	23234	97568
577	23276	97535
578	23316	97495
579	23362	97477
580	23413	97483
581	23458	97460
582	23494	97403
583	23536	97368
584	23578	97337
585	23621	97306
586	23663	97275
587	23697	97207
588	23736	97163
589	23774	97113
590	23814	97071
591	23854	97030
592	23892	96980
593	23933	96941
594	23982	96939
595	24021	96892
596	24060	96847
597	24094	96778
598	24133	96735
599	24167	96668
600	24203	96611
601	24244	96575
602	24284	96532
603	24324	96491
604	24397	96580
605	24438	96545
606	24482	96516
607	24524	96484
608	24567	96454
609	24610	96426
610	24655	96402
611	24698	96374
612	24738	96329
613	24783	96307
614	24822	96261
615	24863	96225
616	24912	96217
617	24952	96177
618	24992	96134
619	25036	96107
620	25079	96076
621	25118	96032
622	25160	95996
623	25200	95957
624	25243	95926
625	25280	95871
626	25327	95855
627	25364	95803
628	25410	95784
629	25447	95730
630	25486	95686
631	25537	95685
632	25581	95658
633	25631	95654
634	25666	95593
635	25710	95565
636	25758	95554
637	25800	95517
638	25835	95456
639	25872	95405
640	25906	95342
641	25947	95304
642	25984	95249
643	26027	95217
644	26070	95186
645	26108	95137
646	26149	95100
647	26190	95062
648	26235	95037
649	26274	94991
650	26314	94951
651	26359	94926
652	26405	94906
653	26456	94904
654	26500	94876
655	26544	94849
656	26582	94797
657	26625	94768
658	26666	94729
659	26712	94707
660	26750	94658
661	26788	94608
662	26830	94574
663	26865	94513
664	26903	94465
665	26949	94444
666	26993	94417
667	27031	94367
668	27076	94342
669	27123	94325
670	27165	94291
671	27203	94240
672	27247	94213
673	27282	94154
674	27321	94108
675	27362	94069
676	27405	94036
677	27440	93978
678	27480	93935
679	27528	93919
680	27567	93875
681	27613	93852
682	27649	93799
683	27686	93745
684	27726	93703
685	27764	93655
686	27808	93625
687	27849	93588
688	27885	93531
689	27924	93486
690	27967	93453
691	28009	93420
692	28049	93376
693	28089	93334
694	28128	93289
695	28164	93235
696	28202	93184
697	28241	93138
698	28284	93106
699	28328	93079
700	28366	93030
701	28407	92992
702	28449	92955
703	28482	92893
704	28520	92844
705	28563	92810
706	28601	92761
707	28642	92724
708	28684	92689
709	28723	92642
710	28765	92608
711	28816	92602
712	28868	92598
713	28904	92543
714	28947	92510
715	28994	92491
716	29037	92458
717	29083	92435
718	29123	92393
719	29164	92353
720	29210	92330
721	29246	92275
722	29290	92246
723	29327	92196
724	29365	92147
725	29400	92089
726	29445	92063
727	29488	92029
728	29530	91994
729	29571	91954
730	29614	91921
731	29660	91899
732	29698	91850
733	29744	91826
734	29783	91783
735	29826	91749
736	29864	91699
737	29908	91671
738	29963	91675
739	30007	91643
740	30055	91626
741	30101	91603
742	30153	91596
743	30194	91558
744	30230	91503
745	30269	91459
746	30309	91415
747	30352	91382
748	30391	91336
749	30431	91293
750	30475	91264
751	30518	91230
752	30565	91207
753	30611	91186
754	30653	91148
755	30697	91116
756	30738	91077
757	30782	91048
758	30830	91029
759	30876	91004
760	30919	90970
761	30970	90962
762	31021	90949
763	31061	90908
764	31098	90855
765	31143	90829
766	31192	90811
767	31240	90793
768	31276	90739
769	31311	90681
770	31350	90635
771	31390	90593
772	31427	90542
773	31464	90490
774	31507	90457
775	31543	90403
776	31593	90389
777	31636	90355
778	31681	90326
779	31717	90272
780	31761	90241
781	31805	90211
782	31849	90179
783	31892	90145
784	31935	90111
785	31973	90063
786	32018	90034
787	32056	89986
788	32098	89949
789	32139	89908
790	32198	89919
791	32246	89900
792	32289	89864
793	32332	89830
794	32369	89779
795	32407	89731
796	32451	89698
797	32488	89647
798	32524	89595
799	32565	89556
800	32605	89511
801	32641	89459
802	32679	89411
803	32714	89355
804	32759	89324
805	32803	89293
806	32846	89259
807	32886	89217
808	32928	89179
809	32969	89139
810	33008	89094
811	33048	89051
812	33090	89015
813	33136	88987
814	33187	88975
815	33232	88946
816	33277	88916
817	33320	88880
818	33358	88835
819	33400	88796
820	33441	88756
821	33489	88734
822	33527	88686
823	33573	88659
824	33615	88621
825	33658	88587
826	33697	88541
827	33740	88507
828	33780	88466
829	33819	88420
830	33860	88379
831	33902	88343
832	33943	88303
833	33983	88259
834	34025	88222
835	34073	88199
836	34118	88170
837	34168	88153
838	34211	88119
839	34258	88092
840	34296	88045
841	34340	88012
842	34385	87981
843	34428	87948
844	34481	87938
845	34523	87900
846	34564	87860
847	34603	87814
848	34649	87786
849	34688	87742
850	34738	87724
851	34777	87678
852	34823	87650
853	34863	87607
854	34915	87594
855	34955	87553
856	35001	87525
857	35048	87498
858	35092	87464
859	35136	87432
860	35184	87410
861	35231	87383
862	35275	87349
863	35320	87321
864	35364	87286
865	35406	87247
866	35444	87200
867	35481	87149
868	35521	87107
869	35557	87054
870	35597	87010
871	35633	86958
872	35680	86931
873	35725	86902
874	35764	86855
875	35807	86820
876	35845	86773
877	35896	86756
878	35933	86707
879	35974	86665
880	36015	86624
881	36052	86575
882	36092	86530
883	36139	86504
884	36185	86476
885	36221	86425
886	36290	86451
887	36350	86454
888	36389	86409
889	36428	86363
890	36469	86322
891	36515	86294
892	36567	86279
893	36607	86237
894	36653	86208
895	36695	86169
896	36729	86110
897	36771	86072
898	36809	86026
899	36853	85992
900	36898	85959
901	36943	85927
902	36980	85877
903	37022	85839
904	37060	85791
905	37098	85744
906	37138	85700
907	37178	85656
908	37228	85638
909	37270	85600
910	37314	85565
911	37360	85536
912	37399	85489
913	37445	85461
914	37497	85445
915	37544	85417
916	37591	85391
917	37631	85347
918	37681	85325
919	37723	85288
920	37770	85261
921	37810	85217
922	37849	85171
923	37890	85130
924	37933	85093
925	37979	85063
926	38021	85025
927	38061	84981
928	38097	84930
929	38142	84898
930	38190	84872
931	38234	84838
932	38273	84791
933	38314	84750
934	38352	84702
935	38391	84658
936	38432	84617
937	38487	84606
938	38529	84568
939	38573	84532
940	38609	84481
941	38652	84444
942	38703	84425
943	38744	84384
944	38785	84342
945	38835	84321
946	38874	84276
947	38922	84250
948	38974	84232
949	39023	84208
950	39065	84168
951	39110	84136
952	39153	84099
953	39193	84057
954	39245	84038
955	39296	84019
956	39345	83994
957	39392	83965
958	39433	83925
959	39483	83901
960	39525	83864
961	39566	83821
962	39602	83769
963	39646	83735
964	39690	83700
965	39732	83660
966	39770	83612
967	39811	83571
968	39858	83542
969	39907	83518
970	39945	83469
971	39984	83424
972	40022	83377
973	40062	83332
974	40104	83293
975	40142	83246
976	40188	83216
977	40229	83174
978	40265	83122
979	40306	83081
980	40344	83033
981	40387	82995
982	40427	82951
983	40467	82909
984	40504	82860
985	40544	82815
986	40587	82779
987	40625	82730
988	40665	82688
989	40705	82643
990	40749	82610
991	40804	82595
992	40852	82569
993	40903	82548
994	40948	82514
995	40990	82475
996	41032	82435
997	41069	82385
998	41105	82334
999	41148	82296
1000	41186	82250
1001	41231	82215
1002	41273	82175
1003	41312	82131
1004	41350	82084
1005	41389	82037
1006	41432	82000
1007	41473	81958
1008	41512	81913
1009	41556	81879
1010	41594	81832
1011	41630	81780
1012	41677	81750
1013	41715	81703
1014	41755	81659
1015	41791	81607
1016	41828	81559
1017	41861	81502
1018	41900	81458
1019	41945	81423
1020	41987	81383
1021	42041	81367
1022	42090	81342
1023	42140	81318
1024	42175	81265
1025	42218	81226
1026	42266	81198
1027	42308	81159
1028	42343	81106
1029	42385	81068
1030	42439	81050
1031	42488	81024
1032	42525	80975
1033	42568	80938
1034	42610	80897
1035	42652	80858
1036	42688	80807
1037	42739	80784
1038	42785	80753
1039	42827	80713
1040	42872	80678
1041	42919	80648
1042	42967	80621
1043	43011	80583
1044	43053	80544
1045	43090	80495
1046	43143	80476
1047	43190	80445
1048	43228	80398
1049	43274	80366
1050	43312	80318
1051	43352	80277
1052	43388	80226
1053	43425	80176
1054	43465	80133
1055	43512	80102
1056	43547	80049
1057	43586	80004
1058	43630	79968
1059	43668	79920
1060	43709	79880
1061	43753	79844
1062	43798	79809
1063	43837	79763
1064	43875	79716
1065	43914	79672
1066	43948	79617
1067	43983	79566
1068	44024	79524
1069	44072	79494
1070	44117	79460
1071	44152	79408
1072	44197	79374
1073	44237	79330
1074	44278	79289
1075	44318	79245
1076	44362	79209
1077	44409	79178
1078	44458	79151
1079	44500	79111
1080	44543	79073
1081	44591	79044
1082	44637	79012
1083	44684	78980
1084	44723	78935
1085	44762	78891
1086	44804	78850
1087	44856	78828
1088	44902	78795
1089	44941	78750
1090	44983	78711
1091	45027	78674
1092	45067	78630
1093	45113	78598
1094	45165	78575
1095	45205	78532
1096	45251	78498
1097	45297	78466
1098	45337	78423
1099	45380	78384
1100	45420	78340
1101	45458	78293
1102	45496	78248
1103	45536	78203
1104	45577	78162
1105	45619	78122
1106	45667	78091
1107	45709	78052
1108	45749	78009
1109	45789	77965
1110	45834	77930
1111	45877	77892
1112	45919	77852
1113	45960	77811
1114	45996	77760
1115	46037	77718
1116	46078	77677
1117	46118	77634
1118	46163	77599
1119	46207	77561
1120	46254	77530
1121	46303	77503
1122	46340	77454
1123	46388	77424
1124	46434	77391
1125	46479	77356
1126	46528	77327
1127	46579	77302
1128	46619	77258
1129	46664	77223
1130	46707	77185
1131	46745	77138
1132	46783	77090
1133	46825	77051
1134	46870	77017
1135	46907	76967
1136	46949	76927
1137	46991	76887
1138	47031	76845
1139	47070	76799
1140	47113	76760
1141	47153	76717
1142	47194	76676
1143	47238	76638
1144	47279	76596
1145	47319	76552
1146	47354	76501
1147	47394	76458
1148	47444	76431
1149	47485	76390
1150	47532	76357
1151	47577	76322
1152	47620	76284
1153	47668	76252
1154	47709	76211
1155	47751	76170
1156	47791	76127
1157	47838	76095
1158	47880	76055
1159	47921	76013
1160	47963	75973
1161	48003	75930
1162	48047	75893
1163	48092	75856
1164	48140	75826
1165	48190	75799
1166	48236	75764
1167	48286	75736
1168	48333	75705
1169	48380	75672
1170	48425	75636
1171	48464	75592
1172	48516	75566
1173	48553	75518
1174	48591	75472
1175	48627	75422
1176	48666	75376
1177	48705	75332
1178	48747	75291
1179	48785	75245
1180	48828	75206
1181	48869	75164
1182	48914	75128
1183	48951	75080
1184	48990	75036
1185	49028	74989
1186	49067	74944
1187	49102	74893
1188	49143	74851
1189	49181	74805
1190	49221	74762
1191	49262	74720
1192	49302	74676
1193	49344	74636
1194	49383	74591
1195	49429	74557
1196	49469	74514
1197	49513	74477
1198	49562	74446
1199	49607	74411
1200	49648	74370
1201	49693	74333
1202	49734	74292
1203	49780	74257
1204	49818	74210
1205	49861	74171
1206	49904	74133
1207	49948	74096
1208	49985	74047
1209	50021	73999
1210	50062	73956
1211	50101	73911
1212	50144	73872
1213	50192	73842
1214	50236	73803
1215	50280	73766
1216	50321	73725
1217	50365	73688
1218	50399	73635
1219	50439	73592
1220	50477	73546
1221	50519	73506
1222	50559	73462
1223	50599	73419
1224	50642	73379
1225	50682	73336
1226	50727	73300
1227	50768	73259
1228	50806	73211
1229	50856	73183
1230	50899	73144
1231	50944	73108
1232	50982	73062
1233	51025	73022
1234	51066	72982
1235	51110	72944
1236	51147	72896
1237	51186	72852
1238	51223	72804
1239	51269	72769
1240	51322	72744
1241	51366	72706
1242	51406	72663
1243	51452	72628
1244	51498	72594
1245	51546	72562
1246	51583	72514
1247	51622	72469
1248	51665	72431
1249	51704	72386
1250	51754	72357
1251	51796	72316
1252	51841	72279
1253	51882	72238
1254	51925	72199
1255	51962	72152
1256	52007	72115
1257	52048	72073
1258	52087	72028
1259	52125	71983
1260	52162	71935
1261	52202	71891
1262	52239	71845
1263	52279	71800
1264	52321	71761
1265	52361	71718
1266	52410	71687
1267	52452	71645
1268	52493	71604
1269	52532	71559
1270	52579	71526
1271	52622	71487
1272	52666	71449
1273	52706	71406
1274	52753	71372
1275	52802	71340
1276	52839	71293
1277	52877	71248
1278	52922	71211
1279	52967	71175
1280	53010	71136
1281	53058	71103
1282	53101	71064
1283	53146	71027
1284	53190	70990
1285	53238	70957
1286	53275	70910
1287	53319	70871
1288	53354	70822
1289	53401	70787
1290	53448	70754
1291	53493	70717
1292	53529	70668
1293	53567	70623
1294	53603	70574
1295	53653	70543
1296	53695	70504
1297	53735	70460
1298	53780	70423
1299	53815	70374
1300	53852	70327
1301	53894	70286
1302	53941	70252
1303	54003	70237
1304	54059	70215
1305	54097	70169
1306	54140	70130
1307	54184	70092
1308	54228	70053
1309	54276	70021
1310	54328	69992
1311	54370	69952
1312	54408	69906
1313	54445	69858
1314	54489	69821
1315	54531	69780
1316	54577	69744
1317	54620	69705
1318	54663	69665
1319	54713	69635
1320	54759	69599
1321	54802	69559
1322	54844	69519
1323	54889	69482
1324	54932	69442
1325	54987	69418
1326	55039	69390
1327	55098	69370
1328	55150	69343
1329	55196	69306
1330	55237	69264
1331	55286	69232
1332	55329	69192
1333	55368	69148
1334	55406	69102
1335	55452	69065
1336	55502	69035
1337	55548	68999
1338	55583	68950
1339	55631	68916
1340	55680	68884
1341	55733	68856
1342	55768	68807
1343	55803	68758
1344	55844	68715
1345	55882	68670
1346	55922	68626
1347	55958	68578
1348	56001	68537
1349	56044	68498
1350	56090	68462
1351	56130	68419
1352	56170	68376
1353	56209	68331
1354	56258	68298
1355	56308	68268
1356	56356	68233
1357	56392	68185
1358	56435	68146
1359	56471	68098
1360	56511	68054
1361	56556	68017
1362	56597	67975
1363	56633	67927
1364	56673	67883
1365	56713	67839
1366	56756	67800
1367	56798	67759
1368	56841	67720
1369	56891	67688
1370	56930	67643
1371	56970	67599
1372	57010	67557
1373	57049	67512
1374	57086	67466
1375	57123	67418
1376	57169	67383
1377	57209	67339
1378	57252	67299
1379	57293	67257
1380	57332	67212
1381	57375	67172
1382	57420	67136
1383	57464	67097
1384	57503	67052
1385	57546	67012
1386	57585	66968
1387	57626	66926
1388	57672	66890
1389	57717	66852
1390	57763	66816
1391	57812	66783
1392	57867	66757
1393	57908	66715
1394	57959	66684
1395	58006	66649
1396	58043	66602
1397	58087	66563
1398	58128	66521
1399	58166	66476
1400	58206	66432
1401	58252	66396
1402	58307	66369
1403	58354	66335
1404	58401	66299
1405	58441	66255
1406	58479	66209
1407	58517	66165
1408	58561	66126
1409	58601	66082
1410	58642	66040
1411	58681	65995
1412	58727	65959
1413	58772	65921
1414	58813	65879
1415	58850	65833
1416	58891	65790
1417	58929	65745
1418	58969	65702
1419	59010	65659
1420	59071	65639
1421	59118	65604
1422	59160	65563
1423	59200	65519
1424	59236	65471
1425	59278	65430
1426	59315	65384
1427	59360	65346
1428	59397	65299
1429	59439	65258
1430	59481	65217
1431	59523	65176
1432	59561	65131
1433	59599	65085
1434	59641	65044
1435	59677	64997
1436	59720	64956
1437	59754	64906
1438	59793	64863
1439	59831	64817
1440	59873	64776
1441	59912	64732
1442	59950	64686
1443	59985	64638
1444	60025	64595
1445	60059	64545
1446	60099	64502
1447	60134	64453
1448	60176	64412
1449	60214	64367
1450	60254	64324
1451	60289	64275
1452	60331	64234
1453	60384	64205
1454	60429	64167
1455	60468	64122
1456	60507	64078
1457	60544	64032
1458	60596	64001
1459	60644	63967
1460	60698	63939
1461	60738	63895
1462	60782	63856
1463	60831	63823
1464	60874	63783
1465	60921	63747
1466	60959	63702
1467	60996	63655
1468	61037	63613
1469	61074	63567
1470	61115	63525
1471	61154	63481
1472	61196	63439
1473	61238	63399
1474	61288	63366
1475	61331	63325
1476	61370	63281
1477	61413	63242
1478	61451	63196
1479	61491	63153
1480	61534	63113
1481	61585	63081
1482	61627	63040
1483	61672	63002
1484	61724	62970
1485	61778	62943
1486	61834	62915
1487	61879	62877
1488	61913	62828
1489	61952	62784
1490	61992	62740
1491	62035	62701
1492	62075	62657
1493	62116	62615
1494	62153	62569
1495	62195	62528
1496	62230	62480
1497	62272	62438
1498	62312	62396
1499	62370	62370
1500	62418	62335
1501	62462	62295
1502	62499	62249
1503	62541	62209
1504	62583	62167
1505	62625	62126
1506	62665	62083
1507	62704	62039
1508	62746	61997
1509	62797	61966
1510	62842	61927
1511	62883	61885
1512	62924	61843
1513	62969	61805
1514	63009	61761
1515	63046	61715
1516	63087	61673
1517	63133	61636
1518	63172	61591
1519	63209	61545
1520	63247	61501
1521	63285	61456
1522	63329	61416
1523	63374	61378
1524	63414	61335
1525	63454	61292
1526	63492	61247
1527	63531	61203
1528	63571	61160
1529	63613	61118
1530	63652	61075
1531	63691	61030
1532	63739	60995
1533	63778	60951
1534	63821	60911
1535	63858	60864
1536	63904	60827
1537	63947	60787
1538	63995	60751
1539	64041	60714
1540	64082	60672
1541	64132	60638
1542	64179	60602
1543	64218	60558
1544	64255	60512
1545	64295	60469
1546	64340	60430
1547	64387	60394
1548	64428	60352
1549	64474	60314
1550	64511	60268
1551	64555	60230
1552	64604	60194
1553	64649	60156
1554	64685	60109
1555	64729	60070
1556	64773	60030
1557	64817	59991
1558	64855	59946
1559	64894	59902
1560	64937	59862
1561	64977	59818
1562	65016	59774
1563	65052	59728
1564	65091	59684
1565	65124	59635
1566	65168	59595
1567	65205	59550
1568	65249	59510
1569	65292	59470
1570	65336	59430
1571	65374	59385
1572	65418	59346
1573	65461	59306
1574	65503	59265
1575	65541	59220
1576	65580	59176
1577	65618	59131
1578	65655	59086
1579	65703	59050
1580	65740	59004
1581	65780	58960
1582	65822	58919
1583	65863	58878
1584	65902	58833
1585	65940	58789
1586	65979	58745
1587	66015	58698
1588	66057	58657
1589	66095	58613
1590	66134	58568
1591	66176	58528
1592	66213	58482
1593	66249	58435
1594	66290	58393
1595	66330	58351
1596	66384	58319
1597	66428	58280
1598	66474	58242
1599	66511	58197
1600	66546	58150
1601	66602	58120
1602	66640	58077
1603	66683	58036
1604	66724	57994
1605	66765	57951
1606	66803	57907
1607	66848	57869
1608	66890	57827
1609	66936	57789
1610	66973	57744
1611	67009	57697
1612	67047	57653
1613	67088	57611
1614	67132	57572
1615	67169	57526
1616	67207	57481
1617	67250	57441
1618	67288	57396
1619	67328	57353
1620	67376	57317
1621	67414	57273
1622	67452	57228
1623	67496	57189
1624	67540	57149
1625	67589	57114
1626	67630	57072
1627	67667	57027
1628	67707	56983
1629	67753	56946
1630	67796	56905
1631	67842	56868
1632	67880	56823
1633	67922	56781
1634	67941	56721
1635	67983	56680
1636	68022	56637
1637	68066	56597
1638	68111	56558
1639	68152	56516
1640	68193	56474
1641	68235	56433
1642	68276	56391
1643	68316	56348
1644	68360	56309
1645	68399	56265
1646	68433	56217
1647	68475	56176
1648	68512	56131
1649	68551	56087
1650	68592	56045
1651	68629	55999
1652	68664	55953
1653	68705	55911
1654	68744	55867
1655	68780	55821
1656	68816	55776
1657	68859	55735
1658	68894	55688
1659	68936	55647
1660	68969	55599
1661	69002	55550
1662	69042	55507
1663	69087	55468
1664	69133	55430
1665	69179	55393
