iter	Passed	Remaining
634	37974	141433
635	38026	141342
636	38082	141270
637	38135	141185
638	38195	141126
639	38251	141052
640	38303	140962
641	38365	140912
642	38443	140921
643	38503	140862
644	38562	140796
645	38618	140722
646	38682	140678
647	38742	140620
648	39520	143161
649	39606	143192
650	39674	143155
651	39728	143072
652	39782	142984
653	39904	143144
654	39966	143086
655	40020	142998
656	40074	142913
657	40130	142834
658	40188	142764
659	40312	142925
660	40437	143091
661	40525	143124
662	40585	143058
663	40656	143032
664	40716	142967
665	40795	142969
666	40865	142936
667	40918	142845
668	40978	142782
669	41034	142701
670	41091	142625
671	41143	142534
672	41195	142441
673	41250	142357
674	41305	142275
675	41396	142316
676	41457	142254
677	41514	142177
678	41570	142098
679	41629	142028
680	41683	141943
681	41739	141866
682	41794	141784
683	41856	141724
684	41907	141628
685	41960	141539
686	42008	141435
687	42070	141375
688	42120	141279
689	42171	141184
690	42229	141110
691	42282	141021
692	42344	140966
693	42415	140935
694	42489	140918
695	42550	140858
696	42606	140780
697	42673	140737
698	42740	140695
699	42805	140646
700	42865	140580
701	42915	140485
702	42971	140404
703	43024	140320
704	43085	140257
705	43142	140183
706	43194	140091
707	43246	140002
708	43297	139908
709	43350	139821
710	43404	139736
711	43458	139652
712	43515	139580
713	43577	139521
714	43637	139455
715	43690	139370
716	43747	139296
717	43800	139208
718	43850	139113
719	43911	139053
720	43964	138965
721	44019	138886
722	44080	138824
723	44136	138748
724	44194	138678
725	44263	138643
726	44317	138559
727	44368	138469
728	44420	138380
729	44474	138298
730	44526	138208
731	44577	138117
732	44631	138034
733	44689	137965
734	44747	137896
735	44803	137819
736	44855	137732
737	44911	137656
738	44965	137573
739	45016	137483
740	45066	137389
741	45120	137307
742	45184	137256
743	45250	137212
744	45315	137163
745	45372	137090
746	45440	137049
747	45514	137031
748	45578	136978
749	45640	136921
750	45697	136848
751	45760	136795
752	45822	136737
753	45882	136674
754	45948	136629
755	46003	136551
756	46055	136462
757	46109	136380
758	46164	136302
759	46220	136228
760	46272	136140
761	46324	136056
762	46377	135971
763	46429	135885
764	46489	135821
765	46547	135752
766	46602	135676
767	46657	135598
768	46718	135538
769	46773	135462
770	46826	135376
771	46875	135281
772	46926	135193
773	46978	135107
774	47027	135013
775	47079	134929
776	47131	134842
777	47180	134750
778	47232	134664
779	47285	134582
780	47336	134494
781	47388	134407
782	47442	134330
783	47496	134251
784	47549	134169
785	47604	134091
786	47658	134013
787	47710	133928
788	47768	133859
789	47824	133788
790	47876	133704
791	47931	133627
792	47989	133559
793	48040	133471
794	48091	133384
795	48142	133298
796	48198	133226
797	48250	133143
798	48305	133067
799	48357	132981
800	48412	132908
801	48471	132843
802	48523	132760
803	48580	132690
804	48654	132667
805	48717	132614
806	48782	132564
807	48848	132519
808	48910	132464
809	48975	132415
810	49036	132356
811	49089	132274
812	49157	132236
813	49212	132159
814	49266	132081
815	49325	132019
816	49388	131964
817	49450	131909
818	49506	131835
819	49561	131759
820	49612	131674
821	49665	131596
822	49720	131520
823	49776	131447
824	49834	131382
825	49884	131294
826	49941	131225
827	49997	131152
828	50058	131093
829	50115	131024
830	50176	130965
831	50238	130911
832	50299	130850
833	50361	130795
834	50418	130724
835	50469	130642
836	50524	130566
837	50575	130482
838	50633	130417
839	50685	130334
840	50739	130258
841	50790	130173
842	50844	130097
843	50897	130016
844	50949	129935
845	51004	129862
846	51060	129791
847	51115	129716
848	51169	129641
849	51222	129562
850	51273	129479
851	51324	129396
852	51376	129314
853	51429	129236
854	51487	129171
855	51561	129144
856	51614	129066
857	51668	128990
858	51728	128928
859	51786	128864
860	51848	128808
861	51910	128752
862	51979	128713
863	52035	128643
864	52096	128585
865	52150	128509
866	52214	128459
867	52273	128394
868	52333	128333
869	52388	128260
870	52443	128189
871	52499	128117
872	52559	128056
873	52617	127992
874	52672	127919
875	52766	127941
876	52818	127859
877	52871	127784
878	52921	127697
879	52973	127617
880	53028	127544
881	53081	127467
882	53132	127384
883	53187	127312
884	53247	127252
885	53308	127194
886	53370	127137
887	53424	127063
888	53480	126993
889	53536	126923
890	53591	126851
891	53644	126775
892	53698	126698
893	53752	126624
894	53806	126549
895	53857	126469
896	53913	126399
897	53976	126345
898	54031	126274
899	54090	126211
900	54146	126141
901	54200	126067
902	54254	125992
903	54318	125942
904	54372	125867
905	54431	125804
906	54483	125726
907	54536	125649
908	54595	125587
909	54654	125524
910	54708	125452
911	54765	125383
912	54816	125304
913	54870	125229
914	54928	125164
915	54983	125093
916	55036	125016
917	55088	124938
918	55147	124877
919	55201	124804
920	55269	124762
921	55329	124701
922	55388	124640
923	55440	124561
924	55497	124495
925	55558	124436
926	55613	124364
927	55671	124301
928	55731	124240
929	55795	124190
930	55854	124128
931	55908	124054
932	55958	123973
933	56009	123893
934	56062	123816
935	56125	123764
936	56184	123702
937	56237	123625
938	56294	123561
939	56348	123486
940	56403	123417
941	56460	123350
942	56527	123304
943	56587	123244
944	56651	123194
945	56710	123133
946	56761	123053
947	56814	122979
948	56874	122918
949	56952	122897
950	57018	122851
951	57071	122775
952	57125	122703
953	57180	122632
954	57837	123850
955	57947	123896
956	58022	123866
957	58141	123930
958	58228	123924
959	58302	123892
960	58477	124075
961	58539	124016
962	58602	123959
963	58677	123927
964	58736	123864
965	58788	123784
966	58851	123727
967	58903	123647
968	58954	123567
969	59008	123491
970	59060	123413
971	59114	123337
972	59172	123270
973	59229	123201
974	59283	123127
975	59344	123067
976	59409	123015
977	59464	122941
978	59524	122879
979	59578	122804
980	59630	122725
981	59683	122649
982	59734	122568
983	59787	122490
984	59845	122425
985	59905	122362
986	59962	122293
987	60014	122215
988	60069	122142
989	60131	122085
990	60185	122011
991	60241	121940
992	60299	121874
993	60355	121804
994	60408	121726
995	60458	121645
996	60514	121576
997	60566	121497
998	60620	121422
999	60679	121359
1000	60734	121287
1001	60794	121224
1002	60854	121163
1003	60922	121117
1004	60980	121050
1005	61035	120979
1006	61092	120911
1007	61145	120835
1008	61197	120758
1009	61254	120689
1010	61309	120618
1011	61361	120539
1012	61408	120452
1013	61458	120371
1014	61512	120298
1015	61569	120230
1016	61624	120159
1017	61685	120099
1018	61742	120030
1019	61797	119960
1020	61854	119891
1021	61914	119829
1022	61969	119759
1023	62024	119687
1024	62083	119624
1025	62142	119561
1026	62202	119498
1027	62251	119416
1028	62301	119334
1029	62350	119252
1030	62400	119173
1031	62452	119095
1032	62504	119019
1033	62568	118964
1034	62628	118902
1035	62688	118842
1036	62748	118779
1037	62802	118707
1038	62903	118724
1039	62976	118685
1040	63034	118621
1041	63090	118552
1042	63280	118734
1043	63401	118786
1044	63455	118713
1045	63507	118635
1046	63559	118558
1047	63611	118481
1048	63663	118405
1049	63748	118389
1050	64066	118805
1051	64276	119022
1052	64381	119041
1053	64472	119035
1054	64558	119020
1055	64630	118978
1056	64692	118920
1057	64746	118845
1058	64800	118769
1059	64860	118706
1060	65007	118802
1061	65114	118824
1062	65183	118777
1063	65261	118746
1064	65331	118701
1065	65410	118671
1066	65475	118617
1067	65531	118545
1068	65584	118468
1069	65643	118403
1070	65699	118333
1071	65754	118259
1072	65804	118177
1073	65859	118104
1074	65916	118037
1075	65974	117970
1076	66031	117900
1077	66088	117830
1078	66144	117760
1079	66199	117687
1080	66255	117617
1081	66308	117541
1082	66361	117465
1083	66414	117389
1084	66467	117313
1085	66519	117235
1086	66574	117163
1087	66623	117081
1088	66678	117008
1089	66729	116930
1090	66780	116850
1091	66832	116772
