iter	MAE
0	0.05287412159
1	0.05242945544
2	0.05199191662
3	0.05136695068
4	0.05087666708
5	0.05051477028
6	0.04987919225
7	0.04946252571
8	0.04925909851
9	0.04878758704
10	0.04828795742
11	0.04785154541
12	0.04746015682
13	0.04707194411
14	0.04689576369
15	0.04673387926
16	0.04644848812
17	0.0461662939
18	0.04589129063
19	0.04555604543
20	0.04524223598
21	0.04510818202
22	0.04481510181
23	0.04440990411
24	0.04424009302
25	0.04403121217
26	0.04377037896
27	0.04356482781
28	0.04337647121
29	0.04304227388
30	0.04274321455
31	0.04255253033
32	0.04221433078
33	0.04182488934
34	0.04162022483
35	0.0413163487
36	0.04105541495
37	0.0409225633
38	0.04080297843
39	0.04068098514
40	0.04038754838
41	0.04013779305
42	0.04003610904
43	0.03979518934
44	0.039732289
45	0.03947274088
46	0.0393804866
47	0.03930634867
48	0.03921382751
49	0.03914263104
50	0.03889622224
51	0.03880756409
52	0.0387312856
53	0.03842712068
54	0.03818632055
55	0.03786222374
56	0.03760877497
57	0.03741689522
58	0.03726269118
59	0.03705060095
60	0.03684029055
61	0.03665144548
62	0.03652380131
63	0.03627379776
64	0.03610946745
65	0.03601719989
66	0.03598017699
67	0.03585415455
68	0.0356795548
69	0.03555659931
70	0.03551958561
71	0.03540090348
72	0.0352212429
73	0.03509915769
74	0.03494828131
75	0.03476008283
76	0.03453532402
77	0.03452113464
78	0.03426863831
79	0.03404970449
80	0.0339084594
81	0.03374565219
82	0.03370350405
83	0.03355298966
84	0.03329040032
85	0.03325046044
86	0.03315446689
87	0.03301041376
88	0.0329641144
89	0.032815586
90	0.03280956001
91	0.03280640919
92	0.03268938085
93	0.03246394067
94	0.03244314653
95	0.03241151577
96	0.03225675453
97	0.03206191472
98	0.03191505402
99	0.03190005324
100	0.0318902317
101	0.03178100959
102	0.03172561373
103	0.03166757657
104	0.03161158654
105	0.03156762093
106	0.03153632776
107	0.03141134287
108	0.03117384592
109	0.0311050402
110	0.03102442285
111	0.03095385741
112	0.03092184637
113	0.03076271846
114	0.03067078496
115	0.03053277172
116	0.03046484798
117	0.03040645372
118	0.03035074243
119	0.03030020941
120	0.03028348024
121	0.03018304661
122	0.03012961106
123	0.03006856637
124	0.02997998665
125	0.02993115542
126	0.029883946
127	0.02980578639
128	0.02980288048
129	0.02972960569
130	0.02970708364
131	0.02948494713
132	0.02942615514
133	0.02928180764
134	0.02923979069
135	0.02920699262
136	0.02905433771
137	0.02890174881
138	0.02882674633
139	0.02878499529
140	0.02870664126
141	0.02852570356
142	0.02845820933
143	0.02829569705
144	0.02824704176
145	0.02818883671
146	0.02817870799
147	0.02815058267
148	0.02796414928
149	0.02794906839
150	0.02788537198
151	0.02778459406
152	0.02769103776
153	0.02761342924
154	0.02748702007
155	0.02744105454
156	0.02736562197
157	0.02736094248
158	0.02736025753
159	0.02726215479
160	0.02716488862
161	0.02700778006
162	0.02696461245
163	0.02690256613
164	0.02682424018
165	0.02668866803
166	0.02664511841
167	0.0266052552
168	0.02650854537
169	0.02647156746
170	0.02638914602
171	0.02638866512
172	0.02632686267
173	0.0262627211
174	0.02615060998
175	0.0261093877
176	0.0259847655
177	0.0258694804
178	0.02580911901
179	0.02573585857
180	0.02570526888
181	0.02567524788
182	0.02566052282
183	0.02561609006
184	0.02556903699
185	0.02550499524
186	0.02548420979
187	0.0254773255
188	0.02540081549
189	0.02536166716
190	0.02535399669
191	0.02522467186
192	0.02518699444
193	0.0251271164
194	0.02496616861
195	0.02491090891
196	0.02484480557
197	0.02476487334
198	0.0247066108
199	0.02465588431
200	0.02461698086
201	0.02458886055
202	0.02451904484
203	0.02450999081
204	0.02448966585
205	0.02443833404
206	0.0243568197
207	0.02434394663
208	0.02433920136
209	0.02430806572
210	0.02426465361
211	0.02422550757
212	0.02421160176
213	0.0241989247
214	0.02411503371
215	0.02402018586
216	0.02392537984
217	0.02390355187
218	0.02385266212
219	0.02377592019
220	0.02370786082
221	0.02365141436
222	0.02356466714
223	0.02355577536
224	0.02353874423
225	0.02349753674
226	0.02332054205
227	0.02327804362
228	0.02325751843
229	0.02323647513
230	0.02322102673
231	0.02317390932
232	0.02307358194
233	0.02303943888
234	0.02298813682
235	0.02292311588
236	0.02284776526
237	0.02280251627
238	0.02275043136
239	0.02265122841
240	0.02262630763
241	0.02260474446
242	0.02254117119
243	0.02251895849
244	0.02243540493
245	0.02241633939
246	0.02239635049
247	0.02233133379
248	0.02230940044
249	0.02227728644
250	0.0222575954
251	0.0221748706
252	0.02215134728
253	0.02210913003
254	0.02203223373
255	0.02197322484
256	0.02192744726
257	0.02191969335
258	0.02180611631
259	0.02178754256
260	0.0217496596
261	0.02172195684
262	0.02168293201
263	0.02159011093
264	0.0215143664
265	0.0214812902
266	0.02143782975
267	0.02139568209
268	0.02137802012
269	0.02129049993
270	0.02125498585
271	0.02123722991
272	0.02120637533
273	0.02115814954
274	0.0211221144
275	0.02105353384
276	0.021018375
277	0.0209456582
278	0.02089886629
279	0.02085742921
280	0.02083999675
281	0.02079638295
282	0.02073016197
283	0.02071339015
284	0.02068092639
285	0.02062991878
286	0.02056031688
287	0.02051791569
288	0.02049777645
289	0.0204386837
290	0.02038313084
291	0.0203291659
292	0.02030278819
293	0.0202623589
294	0.02022534525
295	0.02019027391
296	0.02015001953
297	0.02006012955
298	0.01996776103
299	0.01990971457
300	0.01988145599
301	0.01980096801
302	0.01976932023
303	0.01974741034
304	0.01965005093
305	0.01958508184
306	0.01956031697
307	0.01951945214
308	0.01946948196
309	0.01944376949
310	0.01937346357
311	0.01930132143
312	0.0192726212
313	0.01923482616
314	0.01922088027
315	0.01916145552
316	0.01910437708
317	0.01904046231
318	0.01902543125
319	0.01901071778
320	0.01898682952
321	0.01895968593
322	0.01893066727
323	0.01892108627
324	0.0188978631
325	0.01885819404
326	0.01882502515
327	0.01880609678
328	0.01877909054
329	0.018753149
330	0.01871089634
331	0.01870002076
332	0.01868543071
333	0.0186552422
334	0.01863345757
335	0.01861307519
336	0.01858639944
337	0.01854837993
338	0.01850183076
339	0.01845949662
340	0.01841540993
341	0.01839966149
342	0.01837222744
343	0.01836435872
344	0.01834351152
345	0.01833084469
346	0.01832373414
347	0.01830663807
348	0.01829460886
349	0.01825651344
350	0.01824737861
351	0.01819445932
352	0.01817307808
353	0.01814463897
354	0.0181166167
355	0.01808429623
356	0.01806961198
357	0.01805288316
358	0.01799572986
359	0.01796770014
360	0.01792144697
361	0.01789313423
362	0.01783767074
363	0.01781959176
364	0.01779926474
365	0.01774345322
366	0.01770885184
367	0.01769986707
368	0.0176716234
369	0.01763794465
370	0.01761885382
371	0.0175420503
372	0.01752747343
373	0.01749224131
374	0.01745728529
375	0.0174376157
376	0.01741032937
377	0.0173854028
378	0.01734761335
379	0.01731150394
380	0.01729071359
381	0.01725367137
382	0.01724005522
383	0.01723346847
384	0.01721137306
385	0.01716468177
386	0.01714920008
387	0.01713156367
388	0.01709399882
389	0.01708040325
390	0.01706149704
391	0.01703634875
392	0.01702824207
393	0.01699931288
394	0.01699349058
395	0.01699044766
396	0.01697678544
397	0.01693605541
398	0.0169312918
399	0.01689435395
400	0.01687826504
401	0.01682304282
402	0.01681361974
403	0.01678397073
404	0.01672595204
405	0.01671971779
406	0.01671411388
407	0.01669806751
408	0.01666236232
409	0.01664560521
410	0.01661564333
411	0.01659401903
412	0.01657185668
413	0.01654450885
414	0.01651753169
415	0.01650241583
416	0.0164817449
417	0.01645665535
418	0.01645470276
419	0.01644049608
420	0.0164371134
421	0.01642356642
422	0.01640645789
423	0.01639375588
424	0.01638746551
425	0.01638227033
426	0.01636656612
427	0.01632295807
428	0.01631694304
429	0.01629369623
430	0.01627912129
431	0.01625368742
432	0.01624379667
433	0.01620394071
434	0.01618049541
435	0.01615385764
436	0.0161466726
437	0.01612780106
438	0.01611567224
439	0.01608884073
440	0.01605469126
441	0.01597216721
442	0.0159630107
443	0.01593598495
444	0.01590274005
445	0.01588986295
446	0.01586842518
447	0.0157860352
448	0.01577730437
449	0.01576842504
450	0.0157548935
451	0.0157390245
452	0.01569010515
453	0.01567061229
454	0.01563734341
455	0.01558485522
456	0.01556774425
457	0.01552243857
458	0.01545995346
459	0.0154514431
460	0.01540840248
461	0.01536829821
462	0.01535257981
463	0.01532832754
464	0.01528790089
465	0.01528062547
466	0.01524605063
467	0.01523501919
468	0.01522451585
469	0.01520088868
470	0.01518846656
471	0.01517648277
472	0.01517224152
473	0.01516512975
474	0.01511359055
475	0.01511160035
476	0.01505517138
477	0.01504893119
478	0.01503191163
479	0.01499440157
480	0.01495538749
481	0.01492310449
482	0.01489525943
483	0.01488049732
484	0.01485361827
485	0.01483024351
486	0.01480589739
487	0.01479119108
488	0.01478092509
489	0.01477674064
490	0.01475488527
491	0.01474006425
492	0.01473355749
493	0.01472533866
494	0.01470524634
495	0.01468385979
496	0.01464565652
497	0.01462026237
498	0.01458504602
499	0.01455397495
500	0.01453633122
501	0.01451678386
502	0.01448022947
503	0.01447392741
504	0.01446100375
505	0.01442968516
506	0.01439804286
507	0.01438450546
508	0.01436587208
509	0.01435531769
510	0.01434795196
511	0.01432705084
512	0.01431944361
513	0.01430376666
514	0.01429138648
515	0.01428601122
516	0.01426643971
517	0.01426002376
518	0.01422278676
519	0.01420679206
520	0.01419454573
521	0.01417544999
522	0.01416223278
523	0.01413894024
524	0.01412728539
525	0.01410861484
526	0.01406260145
527	0.01402999256
528	0.0140210269
529	0.01401553221
530	0.01399112121
531	0.01395535618
532	0.01394763128
533	0.0139342463
534	0.01391483688
535	0.01388973587
536	0.01388402263
537	0.01385328361
538	0.01384847244
539	0.01382768222
540	0.01381244853
541	0.013803287
542	0.01379169288
543	0.01377513392
544	0.01377132606
545	0.01374533033
546	0.01373711455
547	0.01370818055
548	0.01367408741
549	0.01365503306
550	0.0136288233
551	0.01360009681
552	0.01358019285
